# nds-iaea.org
# Data obtained using Betashape
# X. Mougeot, Physical Review C 91, 055504
# and Erratum Phys. Rev. C 92, 059902 (2015)
#energy[keV]	dN/dE		uncert
113	0.00244729	0.0000248805
114	0.00244973	0.0000248893
115	0.00245213	0.0000248973
116	0.0024545	0.0000249046
117	0.00245683	0.0000249112
118	0.00245914	0.000024917
119	0.0024614	0.0000249221
120	0.00246364	0.0000249265
121	0.00246584	0.0000249301
122	0.00246801	0.0000249329
123	0.00247014	0.000024935
124	0.00247224	0.0000249362
125	0.00247431	0.0000249367
126	0.00247635	0.0000249364
127	0.00247835	0.0000249352
128	0.00248032	0.0000249332
129	0.00248225	0.0000249305
130	0.00248416	0.0000249268
131	0.00248603	0.0000249224
132	0.00248786	0.000024917
133	0.00248967	0.0000249109
134	0.00249144	0.0000249038
135	0.00249317	0.0000248959
136	0.00249488	0.000024887
137	0.00249655	0.0000248773
138	0.00249819	0.0000248667
139	0.00249979	0.0000248551
140	0.00250136	0.0000248426
141	0.0025029	0.0000248292
142	0.00250441	0.0000248149
143	0.00250588	0.0000247996
144	0.00250732	0.0000247833
145	0.00250872	0.000024766
146	0.0025101	0.0000247478
147	0.00251143	0.0000247286
148	0.00251274	0.0000247083
149	0.00251401	0.0000246871
150	0.00251525	0.0000246648
151	0.00251645	0.0000246415
152	0.00251763	0.0000246172
153	0.00251876	0.0000245918
154	0.00251987	0.0000245653
155	0.00252094	0.0000245378
156	0.00252197	0.0000245092
157	0.00252297	0.0000244795
158	0.00252394	0.0000244487
159	0.00252487	0.0000244168
160	0.00252577	0.0000243838
161	0.00252664	0.0000243497
162	0.00252747	0.0000243144
163	0.00252826	0.000024278
164	0.00252902	0.0000242404
165	0.00252975	0.0000242016
166	0.00253044	0.0000241617
167	0.00253109	0.0000241205
168	0.00253171	0.0000240782
169	0.0025323	0.0000240347
170	0.00253285	0.0000239899
171	0.00253337	0.000023944
172	0.00253385	0.0000238968
173	0.00253429	0.0000238483
174	0.0025347	0.0000237986
175	0.00253507	0.0000237476
176	0.0025354	0.0000236953
177	0.0025357	0.0000236418
178	0.00253597	0.000023587
179	0.00253619	0.0000235308
180	0.00253639	0.0000234733
181	0.00253654	0.0000234146
182	0.00253666	0.0000233544
183	0.00253674	0.000023293
184	0.00253678	0.0000232302
185	0.00253678	0.000023166
186	0.00253675	0.0000231005
187	0.00253668	0.0000230335
188	0.00253658	0.0000229652
189	0.00253643	0.0000228955
190	0.00253625	0.0000228244
191	0.00253603	0.0000227518
192	0.00253577	0.0000226779
193	0.00253547	0.0000226025
194	0.00253513	0.0000225256
195	0.00253476	0.0000224473
196	0.00253434	0.0000223675
197	0.00253389	0.0000222863
198	0.0025334	0.0000222036
199	0.00253286	0.0000221194
200	0.00253229	0.0000220337
201	0.00253168	0.0000219464
202	0.00253103	0.0000218577
203	0.00253034	0.0000217675
204	0.00252961	0.0000216757
205	0.00252883	0.0000215823
206	0.00252802	0.0000214875
207	0.00252717	0.000021391
208	0.00252627	0.000021293
209	0.00252534	0.0000211935
210	0.00252436	0.0000210923
211	0.00252334	0.0000209896
212	0.00252228	0.0000208853
213	0.00252118	0.0000207793
214	0.00252004	0.0000206718
215	0.00251885	0.0000205626
216	0.00251762	0.0000204518
217	0.00251635	0.0000203394
218	0.00251504	0.0000202254
219	0.00251368	0.0000201096
220	0.00251228	0.0000199923
221	0.00251084	0.0000198733
222	0.00250935	0.0000197526
223	0.00250783	0.0000196302
224	0.00250625	0.0000195062
225	0.00250463	0.0000193804
226	0.00250297	0.000019253
227	0.00250127	0.0000191239
228	0.00249952	0.0000189931
229	0.00249772	0.0000188605
230	0.00249588	0.0000187263
231	0.002494	0.0000185903
232	0.00249207	0.0000184526
233	0.00249009	0.0000183131
234	0.00248807	0.000018172
235	0.002486	0.000018029
236	0.00248389	0.0000178844
237	0.00248173	0.000017738
238	0.00247953	0.0000175898
239	0.00247728	0.0000174421
240	0.00247498	0.0000172984
241	0.00247263	0.000017153
242	0.00247024	0.0000170058
243	0.0024678	0.000016857
244	0.00246532	0.0000167065
245	0.00246278	0.0000165542
246	0.0024602	0.0000164003
247	0.00245757	0.0000162446
248	0.0024549	0.0000160872
249	0.00245217	0.000015928
250	0.0024494	0.0000157672
251	0.00244658	0.0000156046
252	0.0024437	0.0000154402
253	0.00244078	0.0000152742
254	0.00243782	0.0000151063
255	0.0024348	0.0000149368
256	0.00243173	0.0000147655
257	0.00242861	0.0000145924
258	0.00242545	0.0000144177
259	0.00242223	0.0000142411
260	0.00241897	0.0000140628
261	0.00241565	0.0000138828
262	0.00241228	0.000013701
263	0.00240887	0.0000135174
264	0.0024054	0.0000133321
265	0.00240188	0.0000131451
266	0.00239831	0.0000129563
267	0.00239469	0.0000127657
268	0.00239102	0.0000125734
269	0.0023873	0.0000123793
270	0.00238352	0.0000121835
271	0.0023797	0.0000119859
272	0.00237582	0.0000117866
273	0.00237189	0.0000115855
274	0.00236791	0.0000113827
275	0.00236388	0.0000111781
276	0.00235979	0.0000109718
277	0.00235565	0.0000107637
278	0.00235146	0.0000105539
279	0.00234722	0.0000103424
280	0.00234293	0.0000101291
281	0.00233858	0.00000991408
282	0.00233418	0.00000969735
283	0.00232972	0.00000947889
284	0.00232521	0.00000925871
285	0.00232065	0.00000903681
286	0.00231604	0.0000088132
287	0.00231137	0.00000858788
288	0.00230665	0.00000836086
289	0.00230187	0.00000813214
290	0.00229704	0.00000790172
291	0.00229216	0.00000766962
292	0.00228722	0.00000743583
293	0.00228223	0.00000720037
294	0.00227719	0.00000696324
295	0.00227209	0.00000672445
296	0.00226694	0.00000648399
297	0.00226173	0.00000624189
298	0.00225646	0.00000599815
299	0.00225115	0.00000575277
300	0.00224578	0.00000550577
301	0.00224035	0.00000525714
302	0.00223487	0.00000500691
303	0.00222933	0.00000475507
304	0.00222374	0.00000450164
305	0.0022181	0.00000424663
306	0.0022124	0.00000399005
307	0.00220664	0.0000037319
308	0.00220083	0.0000034722
309	0.00219497	0.00000321095
310	0.00218905	0.00000294818
311	0.00218307	0.00000268388
312	0.00217704	0.00000241807
313	0.00217096	0.00000215077
314	0.00216482	0.00000188198
315	0.00215862	0.00000161171
316	0.00215237	0.00000133998
317	0.00214606	0.00000106681
318	0.0021397	0.000000792203
319	0.00213329	0.000000516173
320	0.00212681	0.000000598116
321	0.00212029	0.00000088862
322	0.00211371	0.0000011805
323	0.00210707	0.00000147374
324	0.00210038	0.00000176832
325	0.00209363	0.00000206422
326	0.00208683	0.00000236143
327	0.00207997	0.00000265992
328	0.00207306	0.00000295968
329	0.0020661	0.0000032607
330	0.00205908	0.00000356294
331	0.002052	0.0000038664
332	0.00204487	0.00000417104
333	0.00203769	0.00000447686
334	0.00203045	0.00000478382
335	0.00202315	0.00000509191
336	0.0020158	0.00000540111
337	0.0020084	0.00000571139
338	0.00200095	0.00000602273
339	0.00199344	0.00000633511
340	0.00198587	0.00000664851
341	0.00197825	0.0000069629
342	0.00197058	0.00000727825
343	0.00196286	0.00000759455
344	0.00195508	0.00000791176
345	0.00194725	0.00000822987
346	0.00193936	0.00000854884
347	0.00193142	0.00000886865
348	0.00192343	0.00000918928
349	0.00191539	0.00000951069
350	0.00190729	0.00000983286
351	0.00189914	0.0000101558
352	0.00189094	0.0000104794
353	0.00188269	0.0000108036
354	0.00187438	0.0000111285
355	0.00186602	0.0000114541
356	0.00185762	0.0000117802
357	0.00184916	0.0000121069
358	0.00184065	0.000012434
359	0.00183209	0.0000127617
360	0.00182347	0.0000130899
361	0.00181481	0.0000134184
362	0.0018061	0.0000137474
363	0.00179734	0.0000140767
364	0.00178852	0.0000144063
365	0.00177966	0.0000147362
366	0.00177075	0.0000150664
367	0.00176179	0.0000153968
368	0.00175279	0.0000157273
369	0.00174373	0.0000160581
370	0.00173463	0.0000163889
371	0.00172547	0.0000167198
372	0.00171627	0.0000170507
373	0.00170703	0.0000173816
374	0.00169774	0.0000177125
375	0.0016884	0.0000180433
376	0.00167901	0.000018374
377	0.00166958	0.0000187045
378	0.0016601	0.0000190348
379	0.00165058	0.0000193648
380	0.00164101	0.0000196946
381	0.0016314	0.000020024
382	0.00162175	0.0000203531
383	0.00161205	0.0000206817
384	0.00160231	0.0000210099
385	0.00159252	0.0000213375
386	0.0015827	0.0000216646
387	0.00157283	0.0000219911
388	0.00156292	0.000022317
389	0.00155297	0.0000226421
390	0.00154298	0.0000229665
391	0.00153294	0.0000232901
392	0.00152287	0.0000236129
393	0.00151276	0.0000239348
394	0.00150261	0.0000242558
395	0.00149243	0.0000245757
396	0.0014822	0.0000248946
397	0.00147194	0.0000252124
398	0.00146164	0.0000255291
399	0.0014513	0.0000258446
400	0.00144093	0.0000261588
401	0.00143052	0.0000264717
402	0.00142008	0.0000267832
403	0.00140961	0.0000270934
404	0.0013991	0.000027402
405	0.00138856	0.0000277091
406	0.00137798	0.0000280147
407	0.00136738	0.0000283186
408	0.00135674	0.0000286207
409	0.00134607	0.0000289212
410	0.00133538	0.0000292198
411	0.00132465	0.0000295165
412	0.00131389	0.0000298112
413	0.00130311	0.000030104
414	0.0012923	0.0000303947
415	0.00128146	0.0000306832
416	0.0012706	0.0000309696
417	0.00125971	0.0000312537
418	0.0012488	0.0000315355
419	0.00123786	0.0000318148
420	0.0012269	0.0000320918
421	0.00121592	0.0000323662
422	0.00120491	0.000032638
423	0.00119389	0.0000329071
424	0.00118284	0.0000331735
425	0.00117178	0.0000334371
426	0.0011607	0.0000336979
427	0.0011496	0.0000339557
428	0.00113848	0.0000342104
429	0.00112734	0.0000344621
430	0.00111619	0.0000347107
431	0.00110503	0.000034956
432	0.00109385	0.000035198
433	0.00108266	0.0000354366
434	0.00107146	0.0000356718
435	0.00106024	0.0000359034
436	0.00104902	0.0000361314
437	0.00103778	0.0000363557
438	0.00102654	0.0000365762
439	0.00101529	0.0000367929
440	0.00100404	0.0000370057
441	0.000992776	0.0000372144
442	0.00098151	0.0000374191
443	0.00097024	0.0000376195
444	0.000958968	0.0000378157
445	0.000947694	0.0000380076
446	0.000936419	0.000038195
447	0.000925145	0.000038378
448	0.000913872	0.0000385563
449	0.000902601	0.0000387299
450	0.000891334	0.0000388988
451	0.000880072	0.0000390627
452	0.000868815	0.0000392218
453	0.000857565	0.0000393757
454	0.000846322	0.0000395246
455	0.000835089	0.0000396682
456	0.000823865	0.0000398065
457	0.000812653	0.0000399393
458	0.000801454	0.0000400667
459	0.000790267	0.0000401885
460	0.000779096	0.0000403045
461	0.00076794	0.0000404148
462	0.000756802	0.0000405191
463	0.000745682	0.0000406175
464	0.000734581	0.0000407097
465	0.000723502	0.0000407958
466	0.000712444	0.0000408756
467	0.00070141	0.000040949
468	0.0006904	0.0000410158
469	0.000679417	0.0000410761
470	0.00066846	0.0000411297
471	0.000657532	0.0000411764
472	0.000646634	0.0000412163
473	0.000635768	0.0000412491
474	0.000624934	0.0000412748
475	0.000614134	0.0000412932
476	0.00060337	0.0000413043
477	0.000592642	0.0000413079
478	0.000581953	0.000041304
479	0.000571303	0.0000412923
480	0.000560695	0.0000412729
481	0.000550129	0.0000412455
482	0.000539607	0.0000412102
483	0.000529131	0.0000411666
484	0.000518702	0.0000411149
485	0.000508322	0.0000410547
486	0.000497992	0.0000409861
487	0.000487713	0.0000409088
488	0.000477488	0.0000408228
489	0.000467318	0.000040728
490	0.000457204	0.0000406241
491	0.000447149	0.0000405112
492	0.000437153	0.0000403891
493	0.000427219	0.0000402576
494	0.000417348	0.0000401166
495	0.000407541	0.000039966
496	0.000397801	0.0000398057
497	0.000388129	0.0000396599
498	0.000378527	0.0000395266
499	0.000368997	0.0000393842
500	0.00035954	0.0000392323
501	0.000350158	0.000039071
502	0.000340853	0.0000389001
503	0.000331627	0.0000387194
504	0.000322481	0.0000385288
505	0.000313418	0.0000383283
506	0.000304439	0.0000381177
507	0.000295546	0.0000378968
508	0.000286741	0.0000376656
509	0.000278026	0.0000374238
510	0.000269403	0.0000371714
511	0.000260874	0.0000369083
512	0.00025244	0.0000366342
513	0.000244104	0.0000363492
514	0.000235868	0.0000360529
515	0.000227734	0.0000357454
516	0.000219703	0.0000354264
517	0.000211777	0.0000350958
518	0.00020396	0.0000347535
519	0.000196252	0.0000343994
520	0.000188657	0.0000340333
521	0.000181175	0.000033655
522	0.00017381	0.0000332644
523	0.000166563	0.0000328615
524	0.000159436	0.0000324459
525	0.000152432	0.0000320177
526	0.000145553	0.0000315766
527	0.000138801	0.0000311224
528	0.000132178	0.0000306552
529	0.000125686	0.0000301746
530	0.000119329	0.0000296806
531	0.000113107	0.000029173
532	0.000107024	0.0000286516
533	0.000101082	0.0000281163
534	0.0000952822	0.000027567
535	0.000089628	0.0000270034
536	0.0000841216	0.0000264255
537	0.0000787654	0.0000258331
538	0.0000735616	0.000025226
539	0.0000685128	0.0000246041
540	0.0000636214	0.0000239671
541	0.0000588899	0.000023315
542	0.0000543207	0.0000226476
543	0.0000499163	0.0000219648
544	0.0000456793	0.0000212663
545	0.0000416122	0.000020552
546	0.0000377175	0.0000198217
547	0.0000339978	0.0000190754
548	0.0000304558	0.0000183127
549	0.0000270939	0.0000175337
550	0.0000239149	0.000016738
551	0.0000209213	0.0000159255
552	0.0000181159	0.0000150961
553	0.0000155013	0.0000142497
554	0.0000130802	0.0000133859
555	0.0000108552	0.0000125048
556	0.00000882923	0.0000116061
557	0.00000700487	0.0000106896
558	0.00000538493	0.00000975532
559	0.00000397214	0.00000880297
560	0.00000276928	0.00000783247
561	0.00000177911	0.00000684367
562	0.0000010044	0.00000583647
563	0.000000447892	0.0000048108
564	0.000000112262	0.00000376664
565	0	0

